"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.259306450E-1,-1.455733418E0,3.758825302E0,6.361020088E0,7.530637689E0
8.284551760E-1,-1.146760225E0,4.402793884E0,7.203891754E0,8.520311579E0
8.309797070E-1,-8.715856671E-1,4.680361271E0,6.861418724E0,8.351317867E0
8.335042380E-1,-8.668000102E-1,4.148855209E0,5.685945034E0,7.091848330E0
8.360287700E-1,-1.005583763E0,3.468994617E0,5.142475128E0,6.284120687E0
8.385533010E-1,-1.232901812E0,2.961417198E0,5.309972763E0,6.203696434E0
8.410778320E-1,-1.429412484E0,2.480160713E0,5.724229813E0,6.400095637E0
8.436023630E-1,-1.527518153E0,2.118844509E0,6.167201042E0,6.697550482E0
8.461268950E-1,-1.893620014E0,1.659123421E0,7.225427151E0,7.651489057E0
8.486514260E-1,-2.793919563E0,1.434198022E0,9.430413246E0,9.939597803E0
8.511759570E-1,-3.042773008E0,1.872084618E0,1.067767239E1,1.125947850E1
8.537004880E-1,-2.394019127E0,2.133201361E0,1.022512913E1,1.071611596E1
8.562250200E-1,-1.575374603E0,1.939083695E0,9.490233421E0,9.813581462E0
8.587495510E-1,-9.505487680E-1,1.668694735E0,9.188439369E0,9.386985838E0
8.612740820E-1,-5.769693851E-1,1.546660781E0,9.274879456E0,9.420639159E0
8.637986130E-1,-3.257229924E-1,1.527518153E0,9.411270142E0,9.539990192E0
8.663231450E-1,-1.339980662E-1,1.577767372E0,9.480662346E0,9.611985429E0
8.688476760E-1,-5.024927482E-2,1.594517231E0,9.717552185E0,9.847630713E0
8.713722070E-1,-1.411765367E-1,1.685444474E0,1.022512913E1,1.036406868E1
8.738967380E-1,-3.711866140E-1,1.817049742E0,1.098185921E1,1.113735520E1
8.764212700E-1,-6.655037999E-1,1.891227245E0,1.171675491E1,1.188705100E1
8.789326240E-1,-9.984052777E-1,1.912762642E0,1.221476173E1,1.240386546E1
8.814190820E-1,-1.256830096E0,1.860120535E0,1.236311626E1,1.256528209E1
8.838941340E-1,-1.400399446E0,1.747657895E0,1.224108219E1,1.244425650E1
8.863695510E-1,-1.596910000E0,1.558624864E0,1.206640625E1,1.227100619E1
8.888450200E-1,-1.821835399E0,1.362114310E0,1.198714447E1,1.220106848E1
8.913202800E-1,-2.056631088E0,1.208973646E0,1.199671555E1,1.223162019E1
8.937951760E-1,-2.312663078E0,1.115653515E0,1.212144089E1,1.239041656E1
8.962699160E-1,-2.533101797E0,1.043868899E0,1.226740360E1,1.256962442E1
8.987448110E-1,-2.643171787E0,1.019940615E0,1.241815090E1,1.273723313E1
9.012199160E-1,-2.681456804E0,1.060618639E0,1.252822113E1,1.285579430E1
9.036950200E-1,-2.645564556E0,1.144367456E0,1.260718441E1,1.293250507E1
9.061700720E-1,-2.549851656E0,1.259222865E0,1.258804131E1,1.290527681E1
9.086453840E-1,-2.384447813E0,1.424626827E0,1.246600819E1,1.277170752E1
9.111205410E-1,-2.185843468E0,1.572981834E0,1.225783253E1,1.255016501E1
9.135955410E-1,-1.977667928E0,1.745265007E0,1.198475170E1,1.227156851E1
9.160707490E-1,-1.747657895E0,1.907976985E0,1.165454197E1,1.193830109E1
9.185462180E-1,-1.525125384E0,2.051845312E0,1.129771233E1,1.158336654E1
9.210217380E-1,-1.364507079E0,2.197807550E0,1.091456127E1,1.121694635E1
9.234971030E-1,-1.208973646E0,2.305484533E0,1.051256752E1,1.083009474E1
9.259720510E-1,-1.132403374E0,2.401197433E0,1.010788059E1,1.045070986E1
9.284468950E-1,-1.096511006E0,2.465803623E0,9.736694336E0,1.010374883E1
9.309221550E-1,-1.220937729E0,2.322234392E0,9.363413811E0,9.724041326E0
9.333974160E-1,-1.429412484E0,1.931905150E0,8.970691681E0,9.287022493E0
9.358723110E-1,-1.494018674E0,1.647159338E0,8.654540062E0,8.935675093E0
9.383472070E-1,-1.484447360E0,1.515554070E0,8.499007225E0,8.759772367E0
9.408218950E-1,-1.438983679E0,1.489233017E0,8.515756607E0,8.763937448E0
9.432961130E-1,-1.369292736E0,1.558624864E0,8.673683167E0,8.918354878E0
9.457708010E-1,-1.350150228E0,1.721336842E0,8.951549530E0,9.214995667E0
9.482463220E-1,-1.381256819E0,1.922333837E0,9.291629791E0,9.588410815E0
9.507221030E-1,-1.529910922E0,2.085345030E0,9.681659698E0,1.002116889E1
9.531978840E-1,-1.685444474E0,2.193022013E0,1.000020409E1,1.037565181E1
9.556734050E-1,-1.795514345E0,2.283949137E0,1.022991467E1,1.063444636E1
9.581486660E-1,-1.826620936E0,2.331805706E0,1.038814068E1,1.080219092E1
9.606237700E-1,-1.807478428E0,2.346162558E0,1.056760216E1,1.097477437E1
9.630988220E-1,-1.769193292E0,2.386840582E0,1.080209827E1,1.120323078E1
9.655741860E-1,-1.716551185E0,2.446661234E0,1.110628605E1,1.150140378E1
9.680497070E-1,-1.630409479E0,2.537887573E0,1.143171024E1,1.182299063E1
9.705251240E-1,-1.434198022E0,2.578565598E0,1.169282722E1,1.205935873E1
9.730003320E-1,-1.225723386E0,2.583351135E0,1.186989594E1,1.220944431E1
9.754753320E-1,-1.027119160E0,2.537887573E0,1.199671555E1,1.230516278E1
9.779500720E-1,-8.548358679E-1,2.415554523E0,1.209033489E1,1.235887721E1
9.804248630E-1,-7.013961077E-1,2.224128723E0,1.215972614E1,1.238134261E1
9.828996550E-1,-5.602195859E-1,2.001596212E0,1.217886925E1,1.235496214E1
9.853743430E-1,-4.286143482E-1,1.752443433E0,1.216690540E1,1.229993314E1
9.878488740E-1,-2.922234535E-1,1.494018674E0,1.216211891E1,1.225702341E1
9.903234050E-1,-1.651047617E-1,1.275972724E0,1.214776230E1,1.221570689E1
9.927984050E-1,-5.742774159E-2,1.096511006E0,1.221236897E1,1.226163081E1
9.952732490E-1,4.546362907E-2,9.792626500E-1,1.233200932E1,1.237091250E1
9.977479360E-1,1.172483116E-1,9.002995491E-1,1.246122169E1,1.249425198E1
1.000222832E0,1.555334777E-1,8.452646136E-1,1.258564854E1,1.261495985E1
1.002697780E0,1.555334777E-1,7.827520967E-1,1.266730404E1,1.269241833E1
1.005173197E0,1.148554832E-1,6.774678826E-1,1.271994591E1,1.273849200E1
1.007648613E0,-6.939185411E-2,3.903291821E-1,1.254257774E1,1.254884172E1
1.010123666E0,-2.679961324E-1,1.435693651E-1,1.237268734E1,1.237642218E1
1.012598666E0,-4.405784607E-1,1.316052526E-1,1.249472141E1,1.250317930E1
1.015074030E0,-5.937191248E-1,2.608176768E-1,1.279173088E1,1.280815784E1
1.017549603E0,-6.942176819E-1,4.884349108E-1,1.308844090E1,1.311593656E1
1.020025072E0,-7.779664397E-1,7.348956466E-1,1.328495121E1,1.332798680E1
1.022500593E0,-8.811569214E-1,9.672985673E-1,1.337348557E1,1.343734424E1
1.024975957E0,-1.027119160E0,1.039083242E0,1.330648708E1,1.338645832E1
1.027450957E0,-1.218544960E0,9.553344250E-1,1.305733395E1,1.314882069E1
1.029926061E0,-1.235294700E0,7.037889361E-1,1.274387455E1,1.282293299E1
1.032401166E0,-7.253243923E-1,1.770688742E-1,1.220279694E1,1.222561663E1
1.034876322E0,-5.530411601E-1,-1.004985496E-1,1.204457188E1,1.205768080E1
1.037351791E0,-7.636095285E-1,-1.363908947E-1,1.225304699E1,1.227757560E1
1.039827207E0,-9.194421172E-1,-3.828516230E-2,1.245404339E1,1.248799569E1
1.042302832E0,-9.433703423E-1,-1.914258115E-2,1.248275757E1,1.251836853E1
1.044778405E0,-9.625129104E-1,-1.196411345E-2,1.248993587E1,1.252697379E1
1.047253926E0,-1.063011408E0,6.939185411E-2,1.249472141E1,1.254005070E1
1.049729499E0,-1.307079315E0,1.004985496E-1,1.247318649E1,1.254188732E1
1.052204343E0,-1.319043517E0,4.214358926E-1,1.230329609E1,1.238097648E1
1.054678822E0,-1.419841170E0,6.966105103E-1,1.213340569E1,1.223604302E1
1.057153666E0,-1.608874083E0,8.691928387E-1,1.205653572E1,1.219442601E1
1.059628509E0,-1.795514345E0,1.019940615E0,1.202542973E1,1.220143888E1
1.062103509E0,-1.922333837E0,1.287936807E0,1.199193001E1,1.221312957E1
1.064578666E0,-1.994417667E0,1.699801445E0,1.188903809E1,1.217440978E1
1.067053561E0,-1.879263043E0,2.303091764E0,1.169761276E1,1.206938298E1
1.069528666E0,-1.795514345E0,2.743670225E0,1.146281719E1,1.192257422E1
1.072003978E0,-1.900798440E0,3.124428272E0,1.133360481E1,1.190905894E1
1.074478874E0,-1.994417667E0,3.330210924E0,1.120917797E1,1.186227960E1
1.076953405E0,-1.936690807E0,3.602992773E0,1.100339508E1,1.173912397E1
1.079428093E0,-1.685444474E0,4.117748737E0,1.062502956E1,1.151902040E1
1.081902884E0,-1.374078393E0,4.539184570E0,1.013898754E1,1.119336216E1
1.084377468E0,-1.118046403E0,4.776372910E0,9.770194054E0,1.093254123E1
1.086851947E0,-1.017547846E0,4.941477776E0,9.526125908E0,1.077964197E1
1.089326530E0,-9.337990284E-1,5.032404900E0,9.250652313E0,1.057221112E1
1.091800957E0,-8.377870321E-1,5.006083965E0,8.930013657E0,1.027170423E1
1.094275593E0,-7.683951855E-1,4.982155800E0,8.532505989E0,9.910396865E0
1.096750541E0,-8.066803217E-1,4.881657124E0,8.161619186E0,9.544282957E0
1.099225645E0,-8.210372925E-1,4.706682205E0,7.761718273E0,9.114342004E0
1.101700905E0,-8.548358679E-1,4.500899315E0,7.371389389E0,8.679067953E0
1.104176270E0,-8.931210637E-1,4.345366001E0,7.012166977E0,8.297611502E0
1.106651374E0,-9.792626500E-1,4.223331928E0,6.265306950E0,7.619026125E0
1.109126270E0,-1.340578914E0,4.148855209E0,4.103391647E0,5.987317795E0
1.111601061E0,-1.980060697E0,4.115355968E0,6.702894568E-1,4.615851283E0
1.114075853E0,-2.726920605E0,4.266402721E0,-2.566601276E0,5.676771114E0
1.116550749E0,-3.368496180E0,4.342973232E0,-4.512863636E0,7.111548439E0
1.119025697E0,-3.605385542E0,4.129712582E0,-4.170390606E0,6.888068577E0
1.121500697E0,-3.488137245E0,3.775574923E0,-2.396411896E0,5.671407005E0
1.123975593E0,-3.373281717E0,3.457030535E0,-2.703889608E-1,4.837685382E0
1.126450228E0,-3.251247883E0,3.337389469E0,1.546660781E0,4.909270907E0
1.128924863E0,-3.124428272E0,3.430709362E0,3.016452074E0,5.534510084E0
1.131399603E0,-2.980559587E0,3.622135162E0,4.086641788E0,6.221273157E0
1.133874343E0,-2.841775894E0,3.866502285E0,4.797908306E0,6.785680089E0
1.136349030E0,-2.825026274E0,4.122534275E0,5.358128071E0,7.327045702E0
1.138823666E0,-2.906382322E0,4.350151539E0,5.841478348E0,7.841794814E0
1.141298405E0,-2.978166819E0,4.500899315E0,6.334698677E0,8.322017758E0
1.143773405E0,-3.150749207E0,4.603790760E0,6.827919483E0,8.817176101E0
1.146248509E0,-3.437887907E0,4.642076015E0,7.330711365E0,9.333127670E0
1.148723666E0,-3.751646757E0,4.618147850E0,7.838288784E0,9.840778120E0
1.151198926E0,-4.084249020E0,4.541577339E0,8.343473434E0,1.034024002E1
1.153673978E0,-4.453042984E0,4.455435753E0,8.863015175E0,1.087352462E1
1.156148718E0,-4.797908306E0,4.290330887E0,9.334700584E0,1.133858449E1
1.158623613E0,-5.120939732E0,4.093820572E0,9.748658180E0,1.174817973E1
1.161098770E0,-5.441876888E0,3.878466368E0,1.014138031E1,1.214512742E1
1.163573926E0,-5.772086620E0,3.622135162E0,1.047667503E1,1.249790250E1
1.166048613E0,-5.982954025E0,3.373281717E0,1.077099228E1,1.277454669E1
1.168523197E0,-6.167201042E0,3.165106058E0,1.100818062E1,1.300893176E1
1.170998197E0,-6.289235115E0,2.997309446E0,1.117567825E1,1.316943912E1
1.173473613E0,-6.351448536E0,2.875275612E0,1.124267673E1,1.322897912E1
1.175948978E0,-6.404090881E0,2.746062994E0,1.124746323E1,1.323097393E1
1.178424238E0,-6.451947212E0,2.602493763E0,1.113978577E1,1.313375131E1
1.180899291E0,-6.435197353E0,2.465803623E0,1.092652512E1,1.291823918E1
1.183374186E0,-6.310770512E0,2.341377020E0,1.066092205E1,1.260805813E1
1.185849186E0,-6.085845470E0,2.214557409E0,1.038814068E1,1.224153775E1
1.188323978E0,-5.796014786E0,2.099701881E0,1.014138031E1,1.186802974E1
1.190798561E0,-5.417948723E0,1.996810555E0,9.916455269E0,1.147508195E1
1.193273249E0,-5.030012131E0,1.910369754E0,9.741479874E0,1.112865512E1
1.195748405E0,-4.685146809E0,1.857727647E0,9.590732574E0,1.083438526E1
1.198223666E0,-4.374079704E0,1.838585138E0,9.497411728E0,1.061667547E1
1.200698457E0,-4.108177185E0,1.862513304E0,9.430413246E0,1.045364863E1
1.203172988E0,-3.943072557E0,1.917548299E0,9.368199348E0,1.034349901E1
1.205647832E0,-3.823431492E0,2.023131609E0,9.322735786E0,1.027740689E1
1.208122780E0,-3.770789385E0,2.181057930E0,9.272486687E0,1.024474869E1
1.210597832E0,-3.758825302E0,2.334198475E0,9.248259544E0,1.025219756E1
1.213072936E0,-3.751646757E0,2.494517565E0,9.233902931E0,1.027435811E1
1.215548041E0,-3.749253988E0,2.631207705E0,9.190832138E0,1.026896075E1
1.218022988E0,-3.746861219E0,2.781955481E0,9.154939651E0,1.027575619E1
1.220497884E0,-3.696611881E0,2.947060108E0,9.116654396E0,1.026954186E1
1.222973197E0,-3.629313707E0,3.088535786E0,9.061619759E0,1.023835553E1
1.225448666E0,-3.519243956E0,3.224926710E0,9.013762474E0,1.019966393E1
1.227923509E0,-3.409173965E0,3.356531858E0,8.939585686E0,1.013927835E1
1.230398301E0,-3.291925669E0,3.447459221E0,8.855836868E0,1.005721613E1
1.232873822E0,-3.179463148E0,3.559921980E0,8.752944946E0,9.969758054E0
1.235349343E0,-3.059522867E0,3.634099483E0,8.644968987E0,9.864220598E0
1.237824499E0,-2.951845884E0,3.689433336E0,8.501399994E0,9.726207602E0
1.240299291E0,-2.865704298E0,3.739682674E0,8.360222816E0,9.596395843E0
1.242773874E0,-2.774776936E0,3.763610840E0,8.211868286E0,9.449811339E0
1.245248874E0,-2.712563515E0,3.775574923E0,8.077570915E0,9.319877612E0
1.247724082E0,-2.674278498E0,3.761218071E0,7.972286701E0,9.211725251E0
1.250199134E0,-2.633600473E0,3.749253988E0,7.893323898E0,9.126736497E0
1.252673874E0,-2.621636391E0,3.722932816E0,7.821538925E0,9.050396526E0
1.255148718E0,-2.659921408E0,3.670290947E0,7.694719315E0,8.930561173E0
1.257623613E0,-2.724527597E0,3.607778311E0,7.548458099E0,8.798768928E0
1.260098353E0,-2.817847729E0,3.540779352E0,7.404888630E0,8.678119604E0
1.262572936E0,-2.920739174E0,3.452244759E0,7.294818878E0,8.582720644E0
1.265047572E0,-3.009273529E0,3.370888948E0,7.211070061E0,8.509885481E0
1.267522624E0,-3.083451033E0,3.315854073E0,7.177570820E0,8.486464598E0
1.269997416E0,-3.133999348E0,3.287140131E0,7.230212688E0,8.538338110E0
1.272472103E0,-3.145963669E0,3.263211966E0,7.364210606E0,8.647383279E0
1.274947155E0,-3.095714331E0,3.272783279E0,7.524529934E0,8.770011878E0
1.277422103E0,-2.978166819E0,3.323032379E0,7.706683636E0,8.905335168E0
1.279897207E0,-2.817847729E0,3.382853031E0,7.914859295E0,9.056983941E0
1.282372311E0,-2.650350094E0,3.459423304E0,8.123034477E0,9.218224033E0
1.284847416E0,-2.484946251E0,3.552743435E0,8.331509590E0,9.392070902E0
1.287322572E0,-2.350948334E0,3.663112402E0,8.510971069E0,9.559392192E0
1.289797624E0,-2.250449657E0,3.766003847E0,8.697610855E0,9.741444617E0
1.292272832E0,-2.190629244E0,3.840181351E0,8.872586250E0,9.913053821E0
1.294747676E0,-2.159522533E0,3.950251102E0,9.013762474E0,1.007551166E1
1.297222520E0,-2.173879385E0,4.043570995E0,9.119047165E0,1.020946811E1
1.299697520E0,-2.169093609E0,4.132105827E0,9.193224907E0,1.030992967E1
1.302172311E0,-2.178664923E0,4.228117466E0,9.205188751E0,1.036142163E1
1.304647520E0,-2.204986095E0,4.350151539E0,9.166903496E0,1.038353995E1
1.307122884E0,-2.245664120E0,4.443471432E0,9.104690552E0,1.037703405E1
1.309598041E0,-2.274377823E0,4.543970108E0,9.040083885E0,1.037032186E1
1.312073093E0,-2.348555326E0,4.613361835E0,9.028120041E0,1.040700586E1
1.314548561E0,-2.398804665E0,4.701896667E0,9.085547447E0,1.050758148E1
1.317024030E0,-2.410768747E0,4.773980141E0,9.159725189E0,1.060675529E1
1.319499447E0,-2.338984251E0,4.840979099E0,9.248259544E0,1.069748711E1
1.321974863E0,-2.238485575E0,4.884049892E0,9.332307816E0,1.076832068E1
1.324449707E0,-2.104487419E0,4.907978535E0,9.430413246E0,1.083742657E1
1.326924291E0,-1.929512382E0,4.896014214E0,9.540482521E0,1.089563123E1
1.329399238E0,-1.728515267E0,4.876871586E0,9.636196136E0,1.093745480E1
1.331874134E0,-1.503589988E0,4.833800793E0,9.719944954E0,1.095918532E1
1.334348770E0,-1.311864972E0,4.773980141E0,9.810872078E0,1.098931695E1
1.336823509E0,-1.153938770E0,4.685146809E0,9.911669731E0,1.102376397E1
1.339298561E0,-1.017547846E0,4.601397991E0,1.001934624E1,1.107228821E1
1.341773926E0,-8.811569214E-1,4.536791801E0,1.010070229E1,1.110779474E1
1.344249291E0,-7.253243923E-1,4.479363918E0,1.012223816E1,1.109281308E1
1.346724655E0,-5.913262963E-1,4.431507587E0,1.011266708E1,1.105685135E1
1.349200124E0,-4.740779996E-1,4.417150497E0,1.007438183E1,1.101041042E1
1.351675488E0,-4.094717801E-1,4.383651257E0,9.990633011E0,1.091772932E1
1.354150697E0,-3.975076675E-1,4.395615101E0,9.902098656E0,1.084117163E1
1.356625541E0,-4.477569461E-1,4.469792843E0,9.861420631E0,1.083638091E1
1.359100384E0,-5.267201066E-1,4.553541660E0,9.820742607E0,1.083785777E1
1.361575280E0,-6.343970895E-1,4.622933388E0,9.760622978E0,1.081867523E1
1.364050072E0,-7.325028181E-1,4.692325115E0,9.715159416E0,1.081382439E1
1.366524707E0,-8.524430394E-1,4.766502857E0,9.700801849E0,1.084212918E1
1.368999759E0,-9.290133715E-1,4.790730000E0,9.700801849E0,1.085908451E1
1.371475332E0,-1.012762189E0,4.824229717E0,9.707980156E0,1.088778023E1
1.373950749E0,-1.149153113E0,4.829015255E0,9.700801849E0,1.089704078E1
1.376426009E0,-1.302293777E0,4.819443703E0,9.698409081E0,1.090789372E1
1.378901061E0,-1.431805253E0,4.793122768E0,9.681659698E0,1.089764317E1
1.381376322E0,-1.630409479E0,4.742574692E0,9.631410599E0,1.085883603E1
1.383851738E0,-1.800299883E0,4.677968502E0,9.545269012E0,1.078130927E1
1.386326843E0,-1.953440547E0,4.606183529E0,9.399306297E0,1.064799585E1
1.388801634E0,-2.118844509E0,4.517649174E0,9.202795982E0,1.046852951E1
1.391276426E0,-2.281556368E0,4.431507587E0,8.985049248E0,1.027496321E1
1.393751582E0,-2.398804665E0,4.338187218E0,8.752944946E0,1.005923344E1
1.396226791E0,-2.511267424E0,4.290330887E0,8.518149376E0,9.862670631E0
1.398701791E0,-2.592922449E0,4.232903481E0,8.278866768E0,9.652997134E0
1.401176843E0,-2.633600473E0,4.203890324E0,8.008178711E0,9.420163033E0
1.403652311E0,-2.647957325E0,4.208974838E0,7.709076405E0,9.173712781E0
1.406127936E0,-2.643171787E0,4.228117466E0,7.409674644E0,8.931215636E0
1.408603561E0,-2.619243383E0,4.218546391E0,7.134500027E0,8.692390936E0
1.411078926E0,-2.614457846E0,4.218546391E0,6.899703979E0,8.499261055E0
1.413553926E0,-2.549851656E0,4.223331928E0,6.748956203E0,8.359825709E0
1.416028978E0,-2.480160713E0,4.225724697E0,6.701099873E0,8.301366507E0
1.418504030E0,-2.362912416E0,4.175176620E0,6.777669907E0,8.303750012E0
1.420979082E0,-2.236092806E0,4.132105827E0,7.012166977E0,8.440669127E0
1.423454134E0,-2.114058733E0,4.091427803E0,7.347461224E0,8.671459636E0
1.425928718E0,-1.951047778E0,4.033999920E0,7.711469173E0,8.918884437E0
1.428403613E0,-1.764407635E0,4.019642830E0,8.087141991E0,9.201767676E0
1.430878874E0,-1.587338686E0,3.969393730E0,8.388936996E0,9.415412610E0
1.433354238E0,-1.371685624E0,3.868895054E0,8.613862038E0,9.541933221E0
1.435829551E0,-7.636095285E-1,3.267997503E0,8.226224899E0,8.884463028E0
1.438304603E0,-2.898306549E-1,3.153141975E0,7.969893932E0,8.575868202E0
1.440779291E0,-2.584248483E-1,3.425923824E0,8.637790680E0,9.295975757E0
1.443253666E0,-5.338985324E-1,3.799503326E0,9.882955551E0,1.060160759E1
1.445728301E0,-7.779664397E-1,4.079463482E0,1.078774166E1,1.155952526E1
1.448203093E0,-8.377870321E-1,4.136891365E0,1.090020466E1,1.168889297E1
1.450677572E0,-8.476574421E-1,4.081856251E0,1.060110188E1,1.139137545E1
1.453151895E0,-8.452646136E-1,4.000500202E0,1.029212856E1,1.107458281E1
1.455626686E0,-9.529415965E-1,4.074677944E0,1.029452133E1,1.111252750E1
1.458101999E0,-1.137188911E0,4.182354927E0,1.057238770E1,1.142631493E1
1.460577103E0,-1.326221943E0,4.213760853E0,1.075424194E1,1.162619305E1
1.463051895E0,-1.484447360E0,4.175176620E0,1.065374374E1,1.153854148E1
1.465526947E0,-1.604088426E0,4.060320854E0,1.041446114E1,1.129248891E1
1.468002155E0,-1.733300924E0,3.986143351E0,1.023948669E1,1.112388236E1
1.470477416E0,-1.879263043E0,3.943072557E0,1.019880867E1,1.109482533E1
1.472952936E0,-2.049452543E0,3.914358854E0,1.027298546E1,1.118287491E1
1.475428041E0,-2.226521492E0,3.900001764E0,1.040967560E1,1.133705243E1
1.477903249E0,-2.331805706E0,3.821038723E0,1.040489006E1,1.132693215E1
1.480378353E0,-2.319841623E0,3.675076485E0,1.022034359E1,1.110600177E1
1.482853093E0,-2.236092806E0,3.531208038E0,9.935597420E0,1.077894417E1
1.485327832E0,-2.126022816E0,3.459423304E0,9.719944954E0,1.053398844E1
1.487802884E0,-2.027917147E0,3.428316593E0,9.652945518E0,1.044246905E1
1.490277936E0,-1.980060697E0,3.428316593E0,9.686445236E0,1.046428289E1
1.492752780E0,-1.939083695E0,3.399602890E0,9.760622978E0,1.051604043E1
1.495227884E0,-1.891227245E0,3.392424345E0,9.782157898E0,1.052501290E1
1.497702884E0,-1.805085540E0,3.366103172E0,9.724730492E0,1.044793604E1
1.500177832E0,-1.702194214E0,3.323032379E0,9.621838570E0,1.032084235E1
1.502653145E0,-1.580160260E0,3.301496983E0,9.487840652E0,1.016936129E1
1.505128301E0,-1.489233017E0,3.301496983E0,9.313164711E0,9.992633999E0
1.507603457E0,-1.419841170E0,3.334996462E0,9.147761345E0,9.839699588E0
1.510078770E0,-1.345364571E0,3.346960783E0,8.956335068E0,9.655469443E0
1.512553926E0,-1.299900889E0,3.334996462E0,8.745766640E0,9.449887716E0
1.515029030E0,-1.247258782E0,3.327818155E0,8.510971069E0,9.223158715E0
1.517503874E0,-1.211366415E0,3.308675528E0,8.278866768E0,8.997465048E0
1.519978926E0,-1.180259824E0,3.299104214E0,8.067999840E0,8.796006098E0
1.522454082E0,-1.185045362E0,3.308675528E0,7.869395256E0,8.618529338E0
1.524929343E0,-1.208973646E0,3.337389469E0,7.716254711E0,8.493548876E0
1.527404447E0,-1.225723386E0,3.363710403E0,7.589435101E0,8.391452237E0
1.529879291E0,-1.256830096E0,3.399602890E0,7.462316513E0,8.295968264E0
1.532354395E0,-1.275972724E0,3.418745279E0,7.323532581E0,8.182301336E0
1.534829655E0,-1.287936807E0,3.416352510E0,7.199106216E0,8.072011894E0
1.537304395E0,-1.287936807E0,3.442673683E0,7.067500591E0,7.966200344E0
1.539779134E0,-1.285543919E0,3.452244759E0,6.918846607E0,7.838434500E0
1.542253978E0,-1.271187067E0,3.459423304E0,6.756134510E0,7.696030124E0
1.544728666E0,-1.297508121E0,3.464209080E0,6.653243542E0,7.612484581E0
1.547203301E0,-1.352542996E0,3.488137245E0,6.617351055E0,7.601697770E0
1.549678093E0,-1.431805253E0,3.535993576E0,6.655636311E0,7.671428260E0
1.552153197E0,-1.505982757E0,3.579064369E0,6.789634228E0,7.821561147E0
1.554628405E0,-1.582553029E0,3.598206997E0,6.993024349E0,8.022091824E0
1.557103509E0,-1.632802367E0,3.600599766E0,7.227819920E0,8.238430860E0
