"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.320328339E1,8.860622406E0,-2.228914261E0,1.208973646E0,9.216306499E0
1.320575740E1,9.674481392E0,-2.056631088E0,1.649552107E0,1.002727998E1
1.320823162E1,1.044556808E1,-2.032702923E0,1.939083695E0,1.081673793E1
1.321070589E1,1.111107159E1,-2.171486616E0,1.972882271E0,1.149188977E1
1.321318026E1,1.144128132E1,-2.451446772E0,1.931905150E0,1.185937465E1
1.321565464E1,1.156840038E1,-2.789133787E0,1.783550143E0,1.203279709E1
1.321812906E1,1.162343502E1,-3.169891834E0,1.623231053E0,1.215678144E1
1.322060375E1,1.135513973E1,-3.663112402E0,1.374078393E0,1.201023240E1
1.322307813E1,1.078056335E1,-4.187140465E0,1.118046403E0,1.161906706E1
1.322555255E1,9.988240242E0,-4.730610371E0,9.050851464E-1,1.108885913E1
1.322802698E1,9.059226990E0,-5.290830135E0,6.918248534E-1,1.051385271E1
1.323050151E1,8.022536278E0,-5.843871117E0,4.429712892E-1,9.935197105E0
1.323297625E1,6.923632145E0,-6.320342064E0,2.344966233E-1,9.377547363E0
1.323545104E1,5.784050465E0,-6.760920525E0,1.818545163E-1,8.899345885E0
1.323792584E1,4.687539577E0,-7.122535706E0,1.722832322E-1,8.528377553E0
1.324040047E1,3.756432533E0,-7.328318596E0,1.579262912E-1,8.236502870E0
1.324287500E1,3.009273529E0,-7.390532017E0,1.794617027E-1,7.981722694E0
1.324534943E1,2.410768747E0,-7.311568737E0,2.751746178E-1,7.703672139E0
1.324782401E1,1.922333837E0,-7.141678333E0,3.687937856E-1,7.405062164E0
1.325029854E1,1.544267893E0,-6.918846607E0,4.429712892E-1,7.102916673E0
1.325277307E1,1.240080357E0,-6.591030121E0,4.908277392E-1,6.724610711E0
1.325524771E1,1.005583763E0,-6.191129684E0,5.051847100E-1,6.292574756E0
1.325772224E1,8.330013752E-1,-5.796014786E0,4.788636267E-1,5.875116089E0
1.326019667E1,7.396813035E-1,-5.420341492E0,3.520440459E-1,5.481894319E0
1.326267089E1,6.152545214E-1,-5.097011566E0,1.124626622E-1,5.135242242E0
1.326514526E1,4.429712892E-1,-4.869693279E0,-1.196411327E-1,4.891262638E0
1.326761984E1,2.679961324E-1,-4.685146809E0,-3.807578981E-1,4.708226749E0
1.327009422E1,1.004985496E-1,-4.555934429E0,-6.583253145E-1,4.604349107E0
1.327256870E1,-4.546362907E-2,-4.479363918E0,-9.122636318E-1,4.571541642E0
1.327504360E1,-1.651047617E-1,-4.443471432E0,-1.192223907E0,4.603595963E0
1.327751834E1,-2.344966233E-1,-4.388436794E0,-1.417448282E0,4.617632055E0
1.327999271E1,-2.946162820E-1,-4.297509670E0,-1.575374603E0,4.586632017E0
1.328246672E1,-3.664009571E-1,-4.191926003E0,-1.678265929E0,4.530239486E0
1.328494068E1,-4.429712892E-1,-4.069892406E0,-1.726122379E0,4.442943420E0
1.328741479E1,-5.626124144E-1,-3.959822416E0,-1.685444474E0,4.340213056E0
1.328988880E1,-7.301099896E-1,-3.818645954E0,-1.601695657E0,4.204824193E0
1.329236318E1,-8.907282352E-1,-3.626920938E0,-1.477268934E0,4.016251460E0
1.329483755E1,-1.053440213E0,-3.430709362E0,-1.304686546E0,3.818600528E0
1.329731193E1,-1.271187067E0,-3.232105255E0,-1.110867858E0,3.646429533E0
1.329978630E1,-1.465304732E0,-3.049951553E0,-8.763712645E-1,3.495332463E0
1.330226037E1,-1.656730533E0,-2.856132984E0,-6.702894568E-1,3.369204600E0
1.330473464E1,-1.843370795E0,-2.679064035E0,-4.621138871E-1,3.284653595E0
1.330720938E1,-2.035095692E0,-2.501696110E0,-2.416750938E-1,3.233961155E0
1.330968391E1,-2.257628202E0,-2.362912416E0,-3.828516230E-2,3.268287922E0
1.331215818E1,-2.494517565E0,-2.243271112E0,1.363908947E-1,3.357601174E0
1.331463261E1,-2.712563515E0,-2.121237278E0,2.970091105E-1,3.456278754E0
1.331710708E1,-2.923131943E0,-1.984846354E0,4.477569461E-1,3.561572923E0
1.331958172E1,-3.114856958E0,-1.872084618E0,6.008976102E-1,3.683491906E0
1.332205625E1,-3.287140131E0,-1.764407635E0,7.492526174E-1,3.805233768E0
1.332453047E1,-3.466601849E0,-1.675873160E0,8.548358679E-1,3.944188584E0
1.332700495E1,-3.634099483E0,-1.568196177E0,9.553344250E-1,4.071680509E0
1.332947979E1,-3.766003847E0,-1.450947881E0,1.053440213E0,4.171063535E0
1.333195469E1,-3.859323740E0,-1.347757339E0,1.130010486E0,4.241197151E0
1.333442958E1,-3.955036640E0,-1.252044439E0,1.211366415E0,4.321728670E0
1.333690438E1,-4.077070713E0,-1.141974568E0,1.261615753E0,4.417950410E0
1.333937896E1,-4.112963200E0,-1.027119160E0,1.311864972E0,4.437615323E0
1.334185339E1,-4.136891365E0,-9.337990284E-1,1.402792215E0,4.466953860E0
1.334432792E1,-4.170390606E0,-8.353942037E-1,1.505982757E0,4.511986851E0
1.334680240E1,-4.218546391E0,-7.540382147E-1,1.613659739E0,4.579148942E0
1.334927693E1,-4.225724697E0,-6.822535396E-1,1.728515267E0,4.616273837E0
1.335175177E1,-4.240081787E0,-6.343970895E-1,1.838585138E0,4.664884622E0
1.335422667E1,-4.232903481E0,-5.841478109E-1,1.941476464E0,4.693402966E0
1.335670125E1,-4.244867325E0,-5.650052428E-1,2.078166485E0,4.759927044E0
1.335917584E1,-4.261617184E0,-5.745765567E-1,2.219342947E0,4.839111732E0
1.336165047E1,-4.240081787E0,-6.439684033E-1,2.338984251E0,4.885062558E0
1.336412511E1,-4.220939159E0,-7.564310431E-1,2.410768747E0,4.919382203E0
1.336659948E1,-4.177569389E0,-8.931210637E-1,2.451446772E0,4.925377398E0
1.336907396E1,-4.124927044E0,-1.058225870E0,2.417947292E0,4.897074047E0
1.337154880E1,-4.007678986E0,-1.280758262E0,2.243271112E0,4.768028718E0
1.337402365E1,-3.785146236E0,-1.489233017E0,2.164308071E0,4.607534746E0
1.337649813E1,-3.478565931E0,-1.695015788E0,2.097309113E0,4.401386710E0
1.337897245E1,-3.081058264E0,-1.896012783E0,2.066202402E0,4.166170528E0
1.338144714E1,-2.681456804E0,-2.092523336E0,2.075773716E0,3.984683303E0
1.338392182E1,-2.202593327E0,-2.310270309E0,2.130808592E0,3.837852462E0
1.338639610E1,-1.632802367E0,-2.494517565E0,2.260020971E0,3.741170437E0
1.338887052E1,-1.041476011E0,-2.702992201E0,2.461018085E0,3.800980023E0
1.339134526E1,-4.597210586E-1,-2.954238653E0,2.707777977E0,4.033724215E0
1.339381990E1,1.292124242E-1,-3.246462107E0,3.011666298E0,4.430163197E0
1.339629412E1,7.061817646E-1,-3.574278831E0,3.404388428E0,4.986383701E0
1.339876828E1,1.304686546E0,-3.981357813E0,3.914358854E0,5.733726734E0
1.340124297E1,1.919941068E0,-4.426722050E0,4.498506546E0,6.596863115E0
1.340371750E1,2.446661234E0,-4.903192520E0,5.173581600E0,7.536139241E0
1.340619136E1,2.872882605E0,-5.410770416E0,5.939883232E0,8.533000865E0
1.340866557E1,3.401995659E0,-5.903990746E0,6.746563435E0,9.588889371E0
1.341114005E1,3.840181351E0,-6.375376701E0,7.675576687E0,1.069144043E1
1.341361422E1,4.615755081E0,-6.818347931E0,8.709874153E0,1.198569861E1
1.341608828E1,5.642873764E0,-7.239784241E0,9.947562218E0,1.353552711E1
1.341856224E1,6.622136593E0,-7.675576687E0,1.142692471E1,1.527552876E1
1.342103599E1,7.699504852E0,-8.120641708E0,1.307408428E1,1.720926717E1
1.342350979E1,9.080761909E0,-8.575576782E0,1.494407463E1,1.947629638E1
1.342598375E1,1.077099228E1,-9.102297783E0,1.677308846E1,2.191352541E1
1.342845781E1,1.263141155E1,-9.715159416E0,1.835324860E1,2.430593784E1
1.343093203E1,1.438864040E1,-1.030409241E1,1.955265045E1,2.637258866E1
1.343340620E1,1.628944016E1,-1.090738297E1,2.012483406E1,2.809494278E1
1.343588021E1,1.815434456E1,-1.153490067E1,2.010330009E1,2.944107393E1
1.343835438E1,2.001237297E1,-1.215254784E1,1.957897186E1,3.052074098E1
1.344082886E1,2.180070877E1,-1.284197998E1,1.849921036E1,3.134339064E1
1.344330307E1,2.335215378E1,-1.356012630E1,1.677069664E1,3.178767650E1
1.344577693E1,2.458505630E1,-1.421127319E1,1.436231995E1,3.182234299E1
1.344825099E1,2.526730919E1,-1.476192093E1,1.146999550E1,3.143106775E1
1.345072490E1,2.558585358E1,-1.524078465E1,8.558827400E0,3.098662528E1
1.345319880E1,2.558824730E1,-1.575075531E1,5.930311680E0,3.062700262E1
1.345567323E1,2.535584450E1,-1.630858231E1,3.746861219E0,3.037972475E1
1.345814818E1,2.477648163E1,-1.683051682E1,1.907976985E0,3.001300908E1
1.346062313E1,2.406312180E1,-1.728305817E1,6.942176819E-1,2.963477465E1
1.346309787E1,2.332583427E1,-1.766830254E1,1.890329868E-1,2.926259033E1
1.346557240E1,2.247339058E1,-1.795334816E1,2.775674164E-1,2.876548345E1
1.346804698E1,2.161646080E1,-1.813041687E1,9.936196208E-1,2.823066902E1
1.347052172E1,2.064916229E1,-1.819741631E1,2.224128723E0,2.761305148E1
1.347299630E1,1.950240135E1,-1.806102562E1,3.622135162E0,2.682655714E1
1.347547073E1,1.808734703E1,-1.774517250E1,5.018048286E0,2.583068095E1
1.347794526E1,1.615783310E1,-1.709611893E1,6.349055767E0,2.436520802E1
1.348041974E1,1.371805191E1,-1.593500233E1,7.457530975E0,2.230972917E1
1.348289422E1,1.134317589E1,-1.442453289E1,8.195118904E0,2.009713318E1
1.348536854E1,9.437591553E0,-1.281565857E1,8.420043945E0,1.800573184E1
1.348784266E1,8.003393173E0,-1.130010509E1,8.118248940E0,1.605156202E1
1.349031672E1,6.844669342E0,-9.899705887E0,7.357032299E0,1.410601288E1
1.349279089E1,5.846263885E0,-8.685647011E0,6.320342064E0,1.222971746E1
1.349526485E1,4.910371304E0,-7.668398380E0,5.046761990E0,1.041085427E1
1.349773860E1,4.019642830E0,-6.811169624E0,3.739682674E0,8.748416236E0
1.350021245E1,3.229712248E0,-6.073881149E0,2.774776936E0,7.417712617E0
1.350268610E1,2.506481647E0,-5.437091351E0,1.977667928E0,6.305202854E0
1.350516005E1,1.812264085E0,-4.972584724E0,1.010369420E0,5.388111573E0
1.350763459E1,1.125224829E0,-4.675575256E0,-1.316052526E-1,4.810868408E0
1.351010922E1,3.017947674E-1,-4.620540619E0,-1.474876046E0,4.859602355E0
1.351258391E1,-6.774678826E-1,-4.821836948E0,-2.935096025E0,5.685407898E0
1.351505834E1,-1.750050664E0,-5.259723186E0,-4.307080746E0,7.019851129E0
1.351753266E1,-2.860918522E0,-6.009274960E0,-5.578267574E0,8.684083686E0
1.352000667E1,-3.892823458E0,-6.918846607E0,-6.677171707E0,1.037348229E1
1.352248063E1,-4.651647091E0,-7.826324463E0,-7.488637447E0,1.178850568E1
1.352495500E1,-5.269294739E0,-8.743373871E0,-7.855038643E0,1.288074865E1
1.352742917E1,-5.944668770E0,-9.696016312E0,-7.663612843E0,1.371432758E1
1.352990344E1,-6.634100914E0,-1.075184917E1,-6.949953556E0,1.441927217E1
1.353237813E1,-7.400103092E0,-1.205653572E1,-5.530411243E0,1.518904302E1
1.353485271E1,-8.329116821E0,-1.349312687E1,-2.990130901E0,1.613628032E1
1.353732729E1,-9.538089752E0,-1.530778408E1,1.639980793E0,1.811057555E1
1.353980188E1,-1.102014446E1,-1.815195274E1,1.286112213E1,2.482630530E1
1.354227636E1,-1.174307632E1,-2.206391907E1,2.825265503E1,3.772172958E1
1.354475094E1,-1.077338505E1,-2.539412880E1,3.707260132E1,4.620936454E1
1.354722599E1,-9.150154114E0,-2.692164803E1,3.587798309E1,4.577914507E1
1.354970104E1,-7.596613884E0,-2.745554543E1,3.060150909E1,4.180870574E1
1.355217584E1,-6.143272877E0,-2.744358253E1,2.348375893E1,3.663846281E1
1.355465042E1,-4.922335148E0,-2.693839645E1,1.516182137E1,3.130155609E1
1.355712458E1,-3.955036640E0,-2.608595467E1,6.789634228E0,2.724368695E1
1.355959886E1,-3.311068296E0,-2.500888443E1,-6.080760360E-1,2.523444531E1
1.356207318E1,-2.710170746E0,-2.367757797E1,-6.564708710E0,2.471979216E1
1.356454740E1,-1.879263043E0,-2.192992020E1,-1.098185921E1,2.459785074E1
1.356702177E1,-8.548358679E-1,-1.978236198E1,-1.370369530E1,2.408036243E1
1.356949620E1,2.033899277E-1,-1.742902184E1,-1.459203053E1,2.273190543E1
1.357197042E1,1.010369420E0,-1.515942860E1,-1.422323704E1,2.081176575E1
1.357444484E1,1.386042476E0,-1.306929779E1,-1.304297733E1,1.851612584E1
1.357691932E1,1.422233939E0,-1.121157074E1,-1.129053402E1,1.597492492E1
1.357939360E1,1.354935765E0,-9.530911446E0,-9.305986404E0,1.338938038E1
1.358186766E1,1.264008522E0,-8.048856735E0,-7.340282440E0,1.096638311E1
1.358434125E1,1.256830096E0,-6.732206345E0,-5.427519798E0,8.738432086E0
1.358681464E1,1.261615753E0,-5.551946640E0,-3.631706476E0,6.753153170E0
1.358928828E1,1.156331539E0,-4.587040901E0,-2.104487419E0,5.177539392E0
1.359176219E1,9.266205430E-1,-3.847359657E0,-1.005583763E0,4.083136131E0
1.359423610E1,5.219344497E-1,-3.342175007E0,-4.334000051E-1,3.410335014E0
1.359671016E1,4.546362907E-2,-3.040380239E0,-4.046861231E-1,3.067531548E0
1.359918453E1,-4.525425732E-1,-2.944667339E0,-7.588238716E-1,3.074357524E0
1.360165922E1,-8.524430394E-1,-2.925524712E0,-1.156331539E0,3.259211040E0
1.360413375E1,-1.216152072E0,-3.011666298E0,-1.491625786E0,3.574088309E0
1.360660802E1,-1.551446438E0,-3.148356438E0,-1.697408557E0,3.898760074E0
1.360908214E1,-1.812264085E0,-3.303889751E0,-1.855334878E0,4.200268576E0
1.361155615E1,-1.994417667E0,-3.478565931E0,-1.975275040E0,4.469880787E0
1.361403047E1,-2.104487419E0,-3.643670797E0,-2.023131609E0,4.668861283E0
1.361650500E1,-2.142772675E0,-3.818645954E0,-1.980060697E0,4.805639606E0
1.361897927E1,-2.152343988E0,-4.012464523E0,-1.814656854E0,4.901574818E0
1.362145349E1,-2.094916344E0,-4.191926003E0,-1.577767372E0,4.944721223E0
1.362392802E1,-2.013560295E0,-4.388436794E0,-1.261615753E0,4.990438545E0
1.362640261E1,-1.907976985E0,-4.687539577E0,-8.548358679E-1,5.132655047E0
1.362887688E1,-1.805085540E0,-4.996512890E0,-3.544368446E-1,5.324387321E0
1.363135136E1,-1.661516190E0,-5.372485161E0,2.057827413E-1,5.627306584E0
1.363382599E1,-1.470090389E0,-5.800800323E0,7.827520967E-1,6.035159566E0
1.363630031E1,-1.297508121E0,-6.274878502E0,1.340578914E0,6.546356190E0
1.363877469E1,-1.139581800E0,-6.763313293E0,1.833799481E0,7.099568573E0
1.364124948E1,-9.601200819E-1,-7.225427151E0,2.159522533E0,7.602115867E0
1.364372417E1,-7.779664397E-1,-7.675576687E0,2.264806747E0,8.040463846E0
1.364619875E1,-6.008976102E-1,-8.140083313E0,2.123630047E0,8.433969342E0
1.364867323E1,-3.664009571E-1,-8.585148811E0,1.716551185E0,8.762738028E0
1.365114781E1,-9.092725813E-2,-9.035298347E0,1.134796143E0,9.106736313E0
1.365362266E1,2.297109663E-1,-9.485447884E0,4.477569461E-1,9.498788079E0
1.365609719E1,5.554339290E-1,-1.002413273E1,-2.273181528E-1,1.004208232E1
1.365857203E1,8.644071817E-1,-1.064895821E1,-8.018946648E-1,1.071403499E1
1.366104724E1,1.120439172E0,-1.133599758E1,-1.199402332E0,1.145420408E1
1.366352182E1,1.402792215E0,-1.216690540E1,-1.429412484E0,1.233063799E1
1.366599610E1,1.740479350E0,-1.301904869E1,-1.470090389E0,1.321688552E1
1.366847042E1,2.087737799E0,-1.388345623E1,-1.297508121E0,1.409938060E1
1.367094458E1,2.547458887E0,-1.472124290E1,-9.074779749E-1,1.496756679E1
1.367341896E1,3.107678413E0,-1.558565044E1,-3.687937856E-1,1.589673469E1
1.367589354E1,3.754039526E0,-1.644975853E1,2.464607358E-1,1.687448107E1
1.367836797E1,4.496113777E0,-1.718495369E1,8.715856671E-1,1.778475004E1
1.368084224E1,5.307579517E0,-1.780260086E1,1.450947881E0,1.863352483E1
1.368331677E1,6.215057850E0,-1.827667809E1,2.011167526E0,1.940898505E1
1.368579167E1,7.117750168E0,-1.853271103E1,2.552244425E0,2.001593608E1
1.368826646E1,7.984251022E0,-1.859253120E1,3.009273529E0,2.045693545E1
1.369074130E1,8.738588333E0,-1.845374680E1,3.392424345E0,2.069812165E1
1.369321620E1,9.322735786E0,-1.810170364E1,3.646063566E0,2.068523282E1
1.369569057E1,9.679266930E0,-1.759173203E1,3.761218071E0,2.042802010E1
1.369816469E1,9.796515465E0,-1.693101501E1,3.806681633E0,1.992791534E1
1.370063870E1,9.688838005E0,-1.611954880E1,3.787539244E0,1.918486093E1
1.370311281E1,9.389735222E0,-1.522403526E1,3.699004650E0,1.826529531E1
1.370558682E1,8.898907661E0,-1.429980755E1,3.526422262E0,1.720786760E1
1.370806089E1,8.274081230E0,-1.337348557E1,3.222533941E0,1.605288950E1
1.371053521E1,7.599006653E0,-1.246600819E1,2.813062191E0,1.486807254E1
1.371300943E1,6.926024914E0,-1.161386395E1,2.348555326E0,1.372469923E1
1.371548360E1,6.236593246E0,-1.084756279E1,1.845763564E0,1.264798628E1
1.371795781E1,5.626124382E0,-1.015573788E1,1.460519075E0,1.170151287E1
1.372043203E1,5.147260666E0,-9.566803932E0,1.144367456E0,1.092371762E1
1.372290641E1,4.749752998E0,-9.023334503E0,8.476574421E-1,1.023226477E1
1.372538073E1,4.448257446E0,-8.491828918E0,5.362913609E-1,9.601341631E0
1.372785464E1,4.249652863E0,-7.986643791E0,2.105683982E-1,9.049329674E0
1.373032865E1,4.060320854E0,-7.512565613E0,-1.627119333E-1,8.541154647E0
1.373280261E1,3.883252144E0,-7.079464912E0,-5.793621540E-1,8.095315384E0
1.373527630E1,3.687040567E0,-6.686742783E0,-8.955138922E-1,7.688221011E0
1.373774985E1,3.425923824E0,-6.370591164E0,-1.051047325E0,7.309315037E0
1.374022349E1,3.110071182E0,-6.133701801E0,-1.053440213E0,6.957339781E0
1.374269745E1,2.844168901E0,-5.894419670E0,-8.691928387E-1,6.602194800E0
1.374517151E1,2.583351135E0,-5.683551788E0,-6.511468887E-1,6.276978277E0
1.374764584E1,2.264806747E0,-5.551946640E0,-4.764707983E-1,6.015021656E0
1.375012031E1,1.807478428E0,-5.480162144E0,-2.608176768E-1,5.776433264E0
1.375259464E1,1.319043517E0,-5.489733219E0,9.810572863E-2,5.646828433E0
1.375506927E1,1.034297585E0,-5.480162144E0,6.846463680E-1,5.618780051E0
1.375754391E1,8.835497499E-1,-5.518447399E0,1.357328653E0,5.751196652E0
1.376001839E1,9.122636318E-1,-5.525625706E0,1.874477386E0,5.905796292E0
1.376249287E1,1.177866936E0,-5.449055195E0,2.173879385E0,5.983755060E0
1.376496734E1,1.527518153E0,-5.207081318E0,2.248056889E0,5.873735382E0
1.376744177E1,1.826620936E0,-4.927121162E0,2.193022013E0,5.694068189E0
1.376991610E1,1.996810555E0,-4.706682205E0,2.128415823E0,5.538074006E0
1.377239026E1,2.061416626E0,-4.529613495E0,2.073380709E0,5.391265573E0
1.377486443E1,2.114058733E0,-4.386044025E0,1.992024899E0,5.260683389E0
1.377733849E1,2.106880426E0,-4.278367043E0,1.833799481E0,5.109421711E0
1.377981260E1,2.078166485E0,-4.216153622E0,1.623231053E0,4.972887124E0
1.378228677E1,2.085345030E0,-4.189533234E0,1.328614831E0,4.864778513E0
1.378476089E1,2.137987137E0,-4.194318771E0,9.792626500E-1,4.808560522E0
1.378723495E1,2.200200319E0,-4.199104786E0,5.721837282E-1,4.775013787E0
1.378970880E1,2.303091764E0,-4.249652863E0,8.135596663E-2,4.834294149E0
1.379218271E1,2.379662037E0,-4.307080746E0,-4.022932947E-1,4.937162733E0
1.379465703E1,2.401197433E0,-4.414757729E0,-8.739784956E-1,5.100948277E0
1.379713130E1,2.405983210E0,-4.541577339E0,-1.278365493E0,5.296121058E0
1.379960552E1,2.398804665E0,-4.687539577E0,-1.673480392E0,5.525199339E0
1.380208000E1,2.355733871E0,-4.884049892E0,-1.977667928E0,5.771879751E0
1.380455438E1,2.260020971E0,-5.080261707E0,-2.209771633E0,5.983297124E0
1.380702886E1,2.135594130E0,-5.307579517E0,-2.360519648E0,6.188959171E0
1.380950334E1,1.931905150E0,-5.621338367E0,-2.417947292E0,6.417022024E0
1.381197734E1,1.721336842E0,-6.023632050E0,-2.386840582E0,6.704039943E0
1.381445115E1,1.513161182E0,-6.442375660E0,-2.260020971E0,6.992964729E0
1.381692505E1,1.357328653E0,-6.787241459E0,-2.090130568E0,7.230327343E0
1.381939932E1,1.161117196E0,-7.093822002E0,-1.879263043E0,7.429813815E0
1.382187386E1,9.433703423E-1,-7.435995579E0,-1.470090389E0,7.638399283E0
1.382434834E1,6.726822853E-1,-7.768897057E0,-8.353942037E-1,7.842585442E0
1.382682276E1,4.166502357E-1,-8.094321251E0,-7.417750359E-2,8.105376995E0
1.382929745E1,2.321037948E-1,-8.408080101E0,6.774678826E-1,8.438521546E0
1.383177162E1,5.024927482E-2,-8.721838951E0,1.331007600E0,8.822957606E0
1.383424537E1,-1.292124242E-1,-9.042476654E0,1.910369754E0,9.242975305E0
1.383671948E1,-3.161516786E-1,-9.382556915E0,2.441875458E0,9.700261950E0
1.383919349E1,-4.908277392E-1,-9.676874161E0,2.908775091E0,1.011651017E1
1.384166745E1,-6.080760360E-1,-9.909276962E0,3.222533941E0,1.043782791E1
1.384414167E1,-7.085745931E-1,-1.009830952E1,3.361317635E0,1.066660158E1
1.384661578E1,-8.018946648E-1,-1.022034359E1,3.301496983E0,1.077025257E1
1.384908979E1,-9.002995491E-1,-1.028973579E1,3.040380239E0,1.076722406E1
1.385156375E1,-9.936196208E-1,-1.029930687E1,2.580958366E0,1.066416185E1
1.385403766E1,-1.063011408E0,-1.022512913E1,2.059023857E0,1.048440929E1
1.385651162E1,-1.137188911E0,-1.011745262E1,1.458126307E0,1.028504635E1
1.385898568E1,-1.237687469E0,-1.000738239E1,8.401798606E-1,1.011857079E1
1.386145984E1,-1.331007600E0,-9.923633575E0,3.137588799E-1,1.001741130E1
1.386393386E1,-1.395613790E0,-9.835099220E0,-5.503492057E-2,9.933777900E0
1.386640771E1,-1.369292736E0,-9.724730492E0,-3.711866140E-1,9.827671404E0
1.386888182E1,-1.366899967E0,-9.573982239E0,-6.535396576E-1,9.693124652E0
1.387135610E1,-1.388435364E0,-9.425627708E0,-9.625129104E-1,9.575836337E0
1.387383011E1,-1.362114310E0,-9.255437851E0,-1.232901812E0,9.436023107E0
1.387630417E1,-1.383649707E0,-9.071190834E0,-1.462911963E0,9.291991233E0
1.387877813E1,-1.431805253E0,-8.867800713E0,-1.589731574E0,9.122236691E0
1.388125167E1,-1.470090389E0,-8.719446182E0,-1.601695657E0,8.986397301E0
1.388372521E1,-1.491625786E0,-8.616254807E0,-1.405484200E0,8.856646104E0
1.388619932E1,-1.455733418E0,-8.573184013E0,-9.266205430E-1,8.745128332E0
1.388867370E1,-1.427019596E0,-8.611469269E0,-1.938186288E-1,8.731056841E0
1.389114776E1,-1.395613790E0,-8.726624489E0,6.870391965E-1,8.864182742E0
1.389362172E1,-1.273579836E0,-8.953942299E0,1.623231053E0,9.188578091E0
1.389609599E1,-1.019940615E0,-9.195617676E0,2.540280342E0,9.594409180E0
1.389857047E1,-5.578267574E-1,-9.423234940E0,3.411566973E0,1.003729628E1
1.390104485E1,5.024927482E-2,-9.597910881E0,4.225724697E0,1.048709528E1
1.390351927E1,7.564310431E-1,-9.676874161E0,4.824229717E0,1.083915466E1
1.390599334E1,1.412662625E0,-9.707980156E0,5.161617756E0,1.108525111E1
1.390846714E1,2.056631088E0,-9.667302132E0,5.223830700E0,1.117921594E1
1.391094115E1,2.664707184E0,-9.559625626E0,5.108975410E0,1.116193246E1
1.391341537E1,3.272783279E0,-9.420842171E0,4.864907742E0,1.109642758E1
1.391588969E1,3.847359657E0,-9.229117393E0,4.481756687E0,1.095741426E1
1.391836422E1,4.378865242E0,-9.035298347E0,3.993321896E0,1.080544755E1
1.392083875E1,4.903192520E0,-8.851051331E0,3.399602890E0,1.067425437E1
1.392331313E1,5.444269657E0,-8.678468704E0,2.655135870E0,1.058327159E1
1.392578745E1,6.018846035E0,-8.518149376E0,1.759621978E0,1.057741206E1
1.392826151E1,6.653243542E0,-8.420043945E0,7.707880139E-1,1.075903824E1
